flight_id,flight_date,carrier_code,origin,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,weather_code,dep_delay,arr_delay,delay_flag,diversion_rate_origin,diversion_rate_carrier
10105,2025-03-13,WN,ATL,STL,8,4,13.3,93.6,16.1,Clear,-5.0,-9.0,0,0.002909173341,0.002384997386
10106,2025-03-13,WN,ATL,MCI,8,4,13.3,93.6,16.1,Clear,-7.0,-16.0,0,0.002909173341,0.002384997386
10107,2025-03-13,NK,ATL,PHL,8,4,13.3,93.6,16.1,Clear,-3.0,-17.0,0,0.002909173341,0.001815614282
10108,2025-03-13,DL,ATL,SLC,8,4,13.3,93.6,16.1,Clear,-5.0,-19.0,0,0.002909173341,0.00253293406
10109,2025-03-13,DL,ATL,DEN,8,4,13.3,93.6,16.1,Clear,-7.0,-9.0,0,0.002909173341,0.00253293406
10110,2025-03-13,DL,ATL,CVG,8,4,13.3,93.6,16.1,Clear,-4.0,-13.0,0,0.002909173341,0.00253293406
10111,2025-03-13,DL,ATL,AUS,8,4,13.3,93.6,16.1,Clear,-7.0,-7.0,0,0.002909173341,0.00253293406
10112,2025-03-13,DL,ATL,LIT,8,4,13.3,93.6,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
10113,2025-03-13,DL,ATL,BNA,8,4,13.3,93.6,16.1,Clear,-7.0,-6.0,0,0.002909173341,0.00253293406
10114,2025-03-13,DL,ATL,MDW,8,4,13.3,93.6,16.1,Clear,4.0,-7.0,0,0.002909173341,0.00253293406
10115,2025-03-13,DL,ATL,PBI,8,4,13.3,93.6,16.1,Clear,-5.0,-16.0,0,0.002909173341,0.00253293406
10116,2025-03-13,DL,ATL,RSW,8,4,13.3,93.6,16.1,Clear,-8.0,-12.0,0,0.002909173341,0.00253293406
10117,2025-03-13,DL,ATL,MCO,8,4,13.3,93.6,16.1,Clear,-6.0,-9.0,0,0.002909173341,0.00253293406
10118,2025-03-13,DL,ATL,SAT,8,4,13.3,93.6,16.1,Clear,98.0,87.0,1,0.002909173341,0.00253293406
10119,2025-03-13,DL,ATL,BDL,8,4,13.3,93.6,16.1,Clear,-9.0,-5.0,0,0.002909173341,0.00253293406
10120,2025-03-13,DL,ATL,SAV,8,4,13.3,93.6,16.1,Clear,-5.0,-8.0,0,0.002909173341,0.00253293406
10121,2025-03-13,DL,ATL,CHS,8,4,13.3,93.6,16.1,Clear,-5.0,2.0,0,0.002909173341,0.00253293406
10122,2025-03-13,DL,ATL,BOS,8,4,13.3,93.6,16.1,Clear,-5.0,-19.0,0,0.002909173341,0.00253293406
10123,2025-03-13,DL,ATL,GNV,8,4,13.3,93.6,16.1,Clear,-4.0,-6.0,0,0.002909173341,0.00253293406
10124,2025-03-13,DL,ATL,SFO,8,4,13.3,93.6,16.1,Clear,11.0,10.0,0,0.002909173341,0.00253293406
10125,2025-03-13,DL,ATL,PNS,8,4,13.3,93.6,16.1,Clear,-4.0,-6.0,0,0.002909173341,0.00253293406
10126,2025-03-13,DL,ATL,SRQ,8,4,13.3,93.6,16.1,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
10127,2025-03-13,DL,ATL,SJU,8,4,13.3,93.6,16.1,Clear,0.0,2.0,0,0.002909173341,0.00253293406
10128,2025-03-13,DL,ATL,VPS,8,4,13.3,93.6,16.1,Clear,-5.0,-8.0,0,0.002909173341,0.00253293406
10129,2025-03-13,DL,ATL,MKE,8,4,13.3,93.6,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
10130,2025-03-13,DL,ATL,PIT,8,4,13.3,93.6,16.1,Clear,21.0,27.0,1,0.002909173341,0.00253293406
10131,2025-03-13,DL,ATL,HOU,8,4,13.3,93.6,16.1,Clear,-4.0,-8.0,0,0.002909173341,0.00253293406
10132,2025-03-13,DL,ATL,TYS,8,4,13.3,93.6,16.1,Clear,-5.0,1.0,0,0.002909173341,0.00253293406
10133,2025-03-13,DL,ATL,LEX,8,4,13.3,93.6,16.1,Clear,-5.0,-19.0,0,0.002909173341,0.00253293406
10134,2025-03-13,DL,ATL,ECP,8,4,13.3,93.6,16.1,Clear,-3.0,-9.0,0,0.002909173341,0.00253293406
10135,2025-03-13,DL,ATL,PHX,8,4,13.3,93.6,16.1,Clear,7.0,-2.0,0,0.002909173341,0.00253293406
10136,2025-03-13,DL,ATL,DAL,8,4,13.3,93.6,16.1,Clear,-6.0,-15.0,0,0.002909173341,0.00253293406
10137,2025-03-13,DL,ATL,LAS,8,4,13.3,93.6,16.1,Clear,0.0,-14.0,0,0.002909173341,0.00253293406
10138,2025-03-13,DL,ATL,EWR,8,4,13.3,93.6,16.1,Clear,-3.0,-2.0,0,0.002909173341,0.00253293406
10139,2025-03-13,OO,ATL,MGM,8,4,13.3,93.6,16.1,Clear,-3.0,-5.0,0,0.002909173341,0.003757959073
10140,2025-03-13,OO,ATL,CHA,8,4,13.3,93.6,16.1,Clear,19.0,22.0,1,0.002909173341,0.003757959073
10141,2025-03-13,F9,ATL,TPA,8,4,13.3,93.6,16.1,Clear,-15.0,4.0,0,0.002909173341,0.002440836251
10142,2025-03-13,DL,ATL,LGA,8,4,13.3,93.6,16.1,Clear,-2.0,-15.0,0,0.002909173341,0.00253293406
10143,2025-03-13,DL,ATL,GSP,8,4,13.3,93.6,16.1,Clear,-3.0,-5.0,0,0.002909173341,0.00253293406
10144,2025-03-13,DL,ATL,STL,8,4,13.3,93.6,16.1,Clear,-9.0,-12.0,0,0.002909173341,0.00253293406
10145,2025-03-13,DL,ATL,TPA,8,4,13.3,93.6,16.1,Clear,2.0,-6.0,0,0.002909173341,0.00253293406
10146,2025-03-13,AA,ATL,MIA,8,4,13.3,93.6,16.1,Clear,-8.0,-14.0,0,0.002909173341,0.00288359019
10147,2025-03-13,DL,ATL,SAN,8,4,13.3,93.6,16.1,Clear,5.0,28.0,1,0.002909173341,0.00253293406
10148,2025-03-13,DL,ATL,MSY,8,4,13.3,93.6,16.1,Clear,-5.0,-16.0,0,0.002909173341,0.00253293406
10149,2025-03-13,DL,ATL,MSP,8,4,13.3,93.6,16.1,Clear,-5.0,-12.0,0,0.002909173341,0.00253293406
10150,2025-03-13,WN,ATL,OKC,8,4,13.3,93.6,16.1,Clear,45.0,25.0,1,0.002909173341,0.002384997386
10151,2025-03-13,DL,ATL,RDU,8,4,13.3,93.6,16.1,Clear,11.0,4.0,0,0.002909173341,0.00253293406
10152,2025-03-13,DL,ATL,BHM,8,4,13.3,93.6,16.1,Clear,-6.0,-16.0,0,0.002909173341,0.00253293406
10153,2025-03-13,DL,ATL,GSO,8,4,13.3,93.6,16.1,Clear,-2.0,-11.0,0,0.002909173341,0.00253293406
10154,2025-03-13,DL,ATL,SDF,8,4,13.3,93.6,16.1,Clear,-11.0,-18.0,0,0.002909173341,0.00253293406
10155,2025-03-13,DL,ATL,MCI,8,4,13.3,93.6,16.1,Clear,-4.0,-11.0,0,0.002909173341,0.00253293406
10156,2025-03-13,DL,ATL,CAE,8,4,13.3,93.6,16.1,Clear,10.0,5.0,0,0.002909173341,0.00253293406
10157,2025-03-13,DL,ATL,CLE,8,4,13.3,93.6,16.1,Clear,-6.0,-9.0,0,0.002909173341,0.00253293406
10158,2025-03-13,DL,ATL,HSV,8,4,13.3,93.6,16.1,Clear,-7.0,-14.0,0,0.002909173341,0.00253293406
10159,2025-03-13,NK,ATL,IAH,8,4,13.3,93.6,16.1,Clear,-1.0,-2.0,0,0.002909173341,0.001815614282
10160,2025-03-13,NK,ATL,BOS,8,4,13.3,93.6,16.1,Clear,4.0,-9.0,0,0.002909173341,0.001815614282
10161,2025-03-13,DL,ATL,LAX,8,4,13.3,93.6,16.1,Clear,-3.0,4.0,0,0.002909173341,0.00253293406
10162,2025-03-13,DL,ATL,GPT,8,4,13.3,93.6,16.1,Clear,5.0,-3.0,0,0.002909173341,0.00253293406
10163,2025-03-13,DL,ATL,ABQ,8,4,13.3,93.6,16.1,Clear,-6.0,-3.0,0,0.002909173341,0.00253293406
10164,2025-03-13,F9,ATL,MCO,8,4,13.3,93.6,16.1,Clear,7.0,5.0,0,0.002909173341,0.002440836251
10165,2025-03-13,DL,ATL,DAY,8,4,13.3,93.6,16.1,Clear,-2.0,-7.0,0,0.002909173341,0.00253293406
10166,2025-03-13,DL,ATL,AVL,8,4,13.3,93.6,16.1,Clear,-6.0,-11.0,0,0.002909173341,0.00253293406
10167,2025-03-13,DL,ATL,SMF,9,4,13.3,93.6,16.0,Clear,-7.0,-7.0,0,0.002909173341,0.00253293406
10168,2025-03-13,DL,ATL,DFW,9,4,13.3,93.6,16.0,Clear,-1.0,0.0,0,0.002909173341,0.00253293406
10169,2025-03-13,DL,ATL,SYR,9,4,13.3,93.6,16.0,Clear,-10.0,-16.0,0,0.002909173341,0.00253293406
10170,2025-03-13,DL,ATL,FLL,9,4,13.3,93.6,16.0,Clear,-1.0,4.0,0,0.002909173341,0.00253293406
10171,2025-03-13,DL,ATL,MIA,9,4,13.3,93.6,16.0,Clear,-5.0,-15.0,0,0.002909173341,0.00253293406
10172,2025-03-13,DL,ATL,DTW,9,4,13.3,93.6,16.0,Clear,-5.0,-2.0,0,0.002909173341,0.00253293406
10173,2025-03-13,DL,ATL,ORD,9,4,13.3,93.6,16.0,Clear,3.0,-5.0,0,0.002909173341,0.00253293406
10174,2025-03-13,DL,ATL,EGE,9,4,13.3,93.6,16.0,Clear,2.0,7.0,0,0.002909173341,0.00253293406
10175,2025-03-13,DL,ATL,MEM,9,4,13.3,93.6,16.0,Clear,0.0,6.0,0,0.002909173341,0.00253293406
10176,2025-03-13,F9,ATL,DEN,9,4,13.3,93.6,16.0,Clear,17.0,15.0,0,0.002909173341,0.002440836251
10177,2025-03-13,WN,ATL,BWI,9,4,13.3,93.6,16.0,Clear,-6.0,-15.0,0,0.002909173341,0.002384997386
10178,2025-03-13,DL,ATL,DAB,9,4,13.3,93.6,16.0,Clear,-4.0,-1.0,0,0.002909173341,0.00253293406
10179,2025-03-13,DL,ATL,BTR,9,4,13.3,93.6,16.0,Clear,-7.0,-10.0,0,0.002909173341,0.00253293406
10180,2025-03-13,DL,ATL,PDX,9,4,13.3,93.6,16.0,Clear,-5.0,-16.0,0,0.002909173341,0.00253293406
10181,2025-03-13,DL,ATL,OMA,9,4,13.3,93.6,16.0,Clear,-5.0,-12.0,0,0.002909173341,0.00253293406
10182,2025-03-13,DL,ATL,BWI,9,4,13.3,93.6,16.0,Clear,-7.0,-10.0,0,0.002909173341,0.00253293406
10183,2025-03-13,DL,ATL,BUF,9,4,13.3,93.6,16.0,Clear,-12.0,-3.0,0,0.002909173341,0.00253293406
10184,2025-03-13,OH,ATL,CLT,9,4,13.3,93.6,16.0,Clear,-6.0,-17.0,0,0.002909173341,0.003093580819
10185,2025-03-13,DL,ATL,IND,9,4,13.3,93.6,16.0,Clear,-8.0,-10.0,0,0.002909173341,0.00253293406
10186,2025-03-13,DL,ATL,MLB,9,4,13.3,93.6,16.0,Clear,-6.0,-6.0,0,0.002909173341,0.00253293406
10187,2025-03-13,DL,ATL,ALB,9,4,13.3,93.6,16.0,Clear,-14.0,-5.0,0,0.002909173341,0.00253293406
10188,2025-03-13,DL,ATL,MCO,9,4,13.3,93.6,16.0,Clear,-3.0,-3.0,0,0.002909173341,0.00253293406
10189,2025-03-13,DL,ATL,JAX,9,4,13.3,93.6,16.0,Clear,0.0,5.0,0,0.002909173341,0.00253293406
10190,2025-03-13,DL,ATL,OKC,9,4,13.3,93.6,16.0,Clear,-5.0,-9.0,0,0.002909173341,0.00253293406
10191,2025-03-13,F9,ATL,FLL,9,4,13.3,93.6,16.0,Clear,-2.0,-16.0,0,0.002909173341,0.002440836251
10192,2025-03-13,F9,ATL,MIA,9,4,13.3,93.6,16.0,Clear,-13.0,9.0,0,0.002909173341,0.002440836251
10193,2025-03-13,F9,ATL,ORD,9,4,13.3,93.6,16.0,Clear,-9.0,-32.0,0,0.002909173341,0.002440836251
10194,2025-03-13,DL,ATL,DSM,9,4,13.3,93.6,16.0,Clear,-3.0,-15.0,0,0.002909173341,0.00253293406
10195,2025-03-13,NK,ATL,LAX,9,4,13.3,93.6,16.0,Clear,25.0,26.0,1,0.002909173341,0.001815614282
10196,2025-03-13,UA,ATL,IAD,9,4,13.3,93.6,16.0,Clear,-1.0,-6.0,0,0.002909173341,0.002462907126
10197,2025-03-13,DL,ATL,LGA,9,4,13.3,93.6,16.0,Clear,5.0,-12.0,0,0.002909173341,0.00253293406
10198,2025-03-13,DL,ATL,SJC,9,4,13.3,93.6,16.0,Clear,-5.0,-23.0,0,0.002909173341,0.00253293406
10199,2025-03-13,DL,ATL,MYR,9,4,13.3,93.6,16.0,Clear,-5.0,-10.0,0,0.002909173341,0.00253293406
10200,2025-03-13,WN,ATL,MDW,9,4,13.3,93.6,16.0,Clear,1.0,-17.0,0,0.002909173341,0.002384997386
10201,2025-03-13,WN,ATL,DAL,9,4,13.3,93.6,16.0,Clear,-2.0,-23.0,0,0.002909173341,0.002384997386
10202,2025-03-13,DL,ATL,MSN,9,4,13.3,93.6,16.0,Clear,1.0,-13.0,0,0.002909173341,0.00253293406
10203,2025-03-13,DL,ATL,DCA,9,4,13.3,93.6,16.0,Clear,-3.0,-5.0,0,0.002909173341,0.00253293406
10204,2025-03-13,DL,ATL,PBI,9,4,13.3,93.6,16.0,Clear,-3.0,27.0,1,0.002909173341,0.00253293406
10205,2025-03-13,DL,ATL,EYW,9,4,13.3,93.6,16.0,Clear,-9.0,-23.0,0,0.002909173341,0.00253293406
10206,2025-03-13,DL,ATL,PNS,9,4,13.3,93.6,16.0,Clear,-5.0,-5.0,0,0.002909173341,0.00253293406
10207,2025-03-13,DL,ATL,TUL,9,4,13.3,93.6,16.0,Clear,-10.0,-26.0,0,0.002909173341,0.00253293406
10208,2025-03-13,DL,ATL,ICT,9,4,13.3,93.6,16.0,Clear,8.0,-4.0,0,0.002909173341,0.00253293406
10209,2025-03-13,DL,ATL,GRR,9,4,13.3,93.6,16.0,Clear,-4.0,-13.0,0,0.002909173341,0.00253293406
10210,2025-03-13,DL,ATL,HPN,9,4,13.3,93.6,16.0,Clear,-4.0,-2.0,0,0.002909173341,0.00253293406
10211,2025-03-13,WN,ATL,TPA,9,4,13.3,93.6,16.0,Clear,-2.0,-10.0,0,0.002909173341,0.002384997386
10212,2025-03-13,DL,ATL,SEA,9,4,13.3,93.6,16.0,Clear,-5.0,-41.0,0,0.002909173341,0.00253293406
10213,2025-03-13,DL,ATL,TPA,9,4,13.3,93.6,16.0,Clear,9.0,15.0,0,0.002909173341,0.00253293406
10214,2025-03-13,DL,ATL,AUS,9,4,13.3,93.6,16.0,Clear,-5.0,-5.0,0,0.002909173341,0.00253293406
10215,2025-03-13,OO,ATL,ASE,9,4,13.3,93.6,16.0,Clear,-5.0,-32.0,0,0.002909173341,0.003757959073
10216,2025-03-13,DL,ATL,ONT,9,4,13.3,93.6,16.0,Clear,-2.0,9.0,0,0.002909173341,0.00253293406
10217,2025-03-13,DL,ATL,STX,9,4,13.3,93.6,16.0,Clear,-6.0,-12.0,0,0.002909173341,0.00253293406
10218,2025-03-13,DL,ATL,DEN,9,4,13.3,93.6,16.0,Clear,-4.0,-17.0,0,0.002909173341,0.00253293406
10219,2025-03-13,DL,ATL,IAH,9,4,13.3,93.6,16.0,Clear,-4.0,-18.0,0,0.002909173341,0.00253293406
10220,2025-03-13,DL,ATL,CLT,9,4,13.3,93.6,16.0,Clear,5.0,12.0,0,0.002909173341,0.00253293406
10221,2025-03-13,WN,ATL,FLL,9,4,13.3,93.6,16.0,Clear,5.0,-9.0,0,0.002909173341,0.002384997386
10222,2025-03-13,WN,ATL,SRQ,9,4,13.3,93.6,16.0,Clear,-2.0,-12.0,0,0.002909173341,0.002384997386
10223,2025-03-13,WN,ATL,PHL,9,4,13.3,93.6,16.0,Clear,2.0,6.0,0,0.002909173341,0.002384997386
10224,2025-03-13,WN,ATL,PIT,9,4,13.3,93.6,16.0,Clear,-1.0,-13.0,0,0.002909173341,0.002384997386
10225,2025-03-13,WN,ATL,CLE,9,4,13.3,93.6,16.0,Clear,-2.0,-16.0,0,0.002909173341,0.002384997386
10226,2025-03-13,WN,ATL,MSY,9,4,13.3,93.6,16.0,Clear,1.0,-10.0,0,0.002909173341,0.002384997386
10227,2025-03-13,WN,ATL,RDU,9,4,13.3,93.6,16.0,Clear,30.0,42.0,1,0.002909173341,0.002384997386
10228,2025-03-13,WN,ATL,MCO,9,4,13.3,93.6,16.0,Clear,0.0,-15.0,0,0.002909173341,0.002384997386
10229,2025-03-13,DL,ATL,HNL,9,4,13.3,93.6,16.0,Clear,0.0,-28.0,0,0.002909173341,0.00253293406
10230,2025-03-13,UA,ATL,EWR,9,4,13.3,93.6,16.0,Clear,-5.0,1.0,0,0.002909173341,0.002462907126
10231,2025-03-13,DL,ATL,LAS,9,4,13.3,93.6,16.0,Clear,-1.0,5.0,0,0.002909173341,0.00253293406
10232,2025-03-13,NK,ATL,LGA,9,4,13.3,93.6,16.0,Clear,50.0,49.0,1,0.002909173341,0.001815614282
10233,2025-03-13,DL,ATL,SNA,9,4,13.3,93.6,16.0,Clear,-7.0,-1.0,0,0.002909173341,0.00253293406
10234,2025-03-13,DL,ATL,JFK,9,4,13.3,93.6,16.0,Clear,108.0,102.0,1,0.002909173341,0.00253293406
10235,2025-03-13,DL,ATL,SJU,10,4,13.3,75.6,16.1,Clear,-4.0,3.0,0,0.002909173341,0.00253293406
10236,2025-03-13,DL,ATL,ROC,10,4,13.3,75.6,16.1,Clear,-10.0,-4.0,0,0.002909173341,0.00253293406
10237,2025-03-13,DL,ATL,PHL,10,4,13.3,75.6,16.1,Clear,-5.0,-10.0,0,0.002909173341,0.00253293406
10238,2025-03-13,DL,ATL,EWR,10,4,13.3,75.6,16.1,Clear,-1.0,-3.0,0,0.002909173341,0.00253293406
10239,2025-03-13,DL,ATL,CHA,10,4,13.3,75.6,16.1,Clear,-4.0,-17.0,0,0.002909173341,0.00253293406
10240,2025-03-13,DL,ATL,FLL,10,4,13.3,75.6,16.1,Clear,5.0,0.0,0,0.002909173341,0.00253293406
10241,2025-03-13,DL,ATL,BHM,10,4,13.3,75.6,16.1,Clear,-4.0,-18.0,0,0.002909173341,0.00253293406
10242,2025-03-13,DL,ATL,GSP,10,4,13.3,75.6,16.1,Clear,-5.0,-8.0,0,0.002909173341,0.00253293406
10243,2025-03-13,DL,ATL,LAX,10,4,13.3,75.6,16.1,Clear,0.0,5.0,0,0.002909173341,0.00253293406
10244,2025-03-13,WN,ATL,HOU,10,4,13.3,75.6,16.1,Clear,-1.0,-17.0,0,0.002909173341,0.002384997386
10245,2025-03-13,WN,ATL,RSW,10,4,13.3,75.6,16.1,Clear,27.0,25.0,1,0.002909173341,0.002384997386
10246,2025-03-13,WN,ATL,JAX,10,4,13.3,75.6,16.1,Clear,2.0,-3.0,0,0.002909173341,0.002384997386
10247,2025-03-13,WN,ATL,GSP,10,4,13.3,75.6,16.1,Clear,-1.0,0.0,0,0.002909173341,0.002384997386
10248,2025-03-13,DL,ATL,GEG,10,4,13.3,75.6,16.1,Clear,-4.0,-13.0,0,0.002909173341,0.00253293406
10249,2025-03-13,DL,ATL,GSO,10,4,13.3,75.6,16.1,Clear,-6.0,-5.0,0,0.002909173341,0.00253293406
10250,2025-03-13,DL,ATL,ECP,10,4,13.3,75.6,16.1,Clear,-2.0,4.0,0,0.002909173341,0.00253293406
10251,2025-03-13,DL,ATL,MSY,10,4,13.3,75.6,16.1,Clear,-3.0,-14.0,0,0.002909173341,0.00253293406
10252,2025-03-13,DL,ATL,PIT,10,4,13.3,75.6,16.1,Clear,-4.0,-13.0,0,0.002909173341,0.00253293406
10253,2025-03-13,DL,ATL,BNA,10,4,13.3,75.6,16.1,Clear,-2.0,-5.0,0,0.002909173341,0.00253293406
10254,2025-03-13,NK,ATL,FLL,10,4,13.3,75.6,16.1,Clear,83.0,71.0,1,0.002909173341,0.001815614282
10255,2025-03-13,OH,ATL,DCA,10,4,13.3,75.6,16.1,Clear,-10.0,-9.0,0,0.002909173341,0.003093580819
10256,2025-03-13,DL,ATL,BOS,10,4,13.3,75.6,16.1,Clear,-2.0,-8.0,0,0.002909173341,0.00253293406
10257,2025-03-13,DL,ATL,BOI,10,4,13.3,75.6,16.1,Clear,-6.0,-8.0,0,0.002909173341,0.00253293406
10258,2025-03-13,DL,ATL,CHS,10,4,13.3,75.6,16.1,Clear,-1.0,18.0,1,0.002909173341,0.00253293406
10259,2025-03-13,DL,ATL,RSW,10,4,13.3,75.6,16.1,Clear,-6.0,4.0,0,0.002909173341,0.00253293406
10260,2025-03-13,DL,ATL,DAL,10,4,13.3,75.6,16.1,Clear,13.0,9.0,0,0.002909173341,0.00253293406
10261,2025-03-13,DL,ATL,PVD,10,4,13.3,75.6,16.1,Clear,46.0,30.0,1,0.002909173341,0.00253293406
10262,2025-03-13,DL,ATL,STT,10,4,13.3,75.6,16.1,Clear,0.0,18.0,1,0.002909173341,0.00253293406
10263,2025-03-13,DL,ATL,RDU,10,4,13.3,75.6,16.1,Clear,-4.0,7.0,0,0.002909173341,0.00253293406
10264,2025-03-13,B6,ATL,JFK,10,4,13.3,75.6,16.1,Clear,0.0,3.0,0,0.002909173341,0.004975591438
10265,2025-03-13,B6,ATL,BOS,10,4,13.3,75.6,16.1,Clear,-7.0,-26.0,0,0.002909173341,0.004975591438
10266,2025-03-13,DL,ATL,DTW,10,4,13.3,75.6,16.1,Clear,-4.0,-14.0,0,0.002909173341,0.00253293406
10267,2025-03-13,DL,ATL,CLE,10,4,13.3,75.6,16.1,Clear,-5.0,-18.0,0,0.002909173341,0.00253293406
10268,2025-03-13,DL,ATL,TYS,10,4,13.3,75.6,16.1,Clear,-1.0,3.0,0,0.002909173341,0.00253293406
10269,2025-03-13,DL,ATL,SAV,10,4,13.3,75.6,16.1,Clear,-5.0,7.0,0,0.002909173341,0.00253293406
10270,2025-03-13,DL,ATL,SLC,10,4,13.3,75.6,16.1,Clear,-3.0,-14.0,0,0.002909173341,0.00253293406
10271,2025-03-13,DL,ATL,MCO,10,4,13.3,75.6,16.1,Clear,-1.0,4.0,0,0.002909173341,0.00253293406
10272,2025-03-13,WN,ATL,DCA,10,4,13.3,75.6,16.1,Clear,0.0,-1.0,0,0.002909173341,0.002384997386
10273,2025-03-13,DL,ATL,MDT,10,4,13.3,75.6,16.1,Clear,-6.0,-12.0,0,0.002909173341,0.00253293406
10274,2025-03-13,OO,ATL,ABY,10,4,13.3,75.6,16.1,Clear,-4.0,-1.0,0,0.002909173341,0.003757959073
10275,2025-03-13,DL,ATL,TUS,10,4,13.3,75.6,16.1,Clear,-7.0,24.0,1,0.002909173341,0.00253293406
10276,2025-03-13,DL,ATL,MSP,10,4,13.3,75.6,16.1,Clear,-5.0,-16.0,0,0.002909173341,0.00253293406
10277,2025-03-13,NK,ATL,DTW,10,4,13.3,75.6,16.1,Clear,228.0,221.0,1,0.002909173341,0.001815614282
10278,2025-03-13,OO,ATL,SBN,10,4,13.3,75.6,16.1,Clear,-5.0,-5.0,0,0.002909173341,0.003757959073
10279,2025-03-13,OO,ATL,FWA,10,4,13.3,75.6,16.1,Clear,9.0,-6.0,0,0.002909173341,0.003757959073
10280,2025-03-13,DL,ATL,HSV,10,4,13.3,75.6,16.1,Clear,30.0,26.0,1,0.002909173341,0.00253293406
10281,2025-03-13,DL,ATL,LGA,10,4,13.3,75.6,16.1,Clear,-2.0,2.0,0,0.002909173341,0.00253293406
10282,2025-03-13,DL,ATL,BUR,10,4,13.3,75.6,16.1,Clear,-4.0,64.0,1,0.002909173341,0.00253293406
10283,2025-03-13,DL,ATL,CVG,10,4,13.3,75.6,16.1,Clear,-6.0,-14.0,0,0.002909173341,0.00253293406
10284,2025-03-13,OO,ATL,EVV,10,4,13.3,75.6,16.1,Clear,-10.0,-18.0,0,0.002909173341,0.003757959073
10285,2025-03-13,DL,ATL,MKE,10,4,13.3,75.6,16.1,Clear,-13.0,-19.0,0,0.002909173341,0.00253293406
10286,2025-03-13,DL,ATL,MIA,10,4,13.3,75.6,16.1,Clear,0.0,17.0,1,0.002909173341,0.00253293406
10287,2025-03-13,WN,ATL,MIA,10,4,13.3,75.6,16.1,Clear,3.0,-11.0,0,0.002909173341,0.002384997386
10288,2025-03-13,DL,ATL,MEM,10,4,13.3,75.6,16.1,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
10289,2025-03-13,DL,ATL,ORF,10,4,13.3,75.6,16.1,Clear,-5.0,2.0,0,0.002909173341,0.00253293406
10290,2025-03-13,DL,ATL,SDF,10,4,13.3,75.6,16.1,Clear,-7.0,-16.0,0,0.002909173341,0.00253293406
10291,2025-03-13,DL,ATL,PSP,10,4,13.3,75.6,16.1,Clear,-9.0,9.0,0,0.002909173341,0.00253293406
10292,2025-03-13,DL,ATL,RIC,10,4,13.3,75.6,16.1,Clear,-8.0,-8.0,0,0.002909173341,0.00253293406
10293,2025-03-13,WN,ATL,DEN,10,4,13.3,75.6,16.1,Clear,4.0,-15.0,0,0.002909173341,0.002384997386
10294,2025-03-13,OH,ATL,CLT,10,4,13.3,75.6,16.1,Clear,-8.0,-18.0,0,0.002909173341,0.003093580819
10295,2025-03-13,DL,ATL,FLL,11,4,13.3,111.6,16.1,Clear,-1.0,-14.0,0,0.002909173341,0.00253293406
10296,2025-03-13,DL,ATL,LIT,11,4,13.3,111.6,16.1,Clear,-5.0,-22.0,0,0.002909173341,0.00253293406
10297,2025-03-13,DL,ATL,OKC,11,4,13.3,111.6,16.1,Clear,-6.0,-19.0,0,0.002909173341,0.00253293406
10298,2025-03-13,DL,ATL,SAT,11,4,13.3,111.6,16.1,Clear,4.0,-8.0,0,0.002909173341,0.00253293406
10299,2025-03-13,DL,ATL,TPA,11,4,13.3,111.6,16.1,Clear,-6.0,-15.0,0,0.002909173341,0.00253293406
10300,2025-03-13,DL,ATL,HDN,11,4,13.3,111.6,16.1,Clear,-7.0,-11.0,0,0.002909173341,0.00253293406
10301,2025-03-13,DL,ATL,PBI,11,4,13.3,111.6,16.1,Clear,-4.0,-22.0,0,0.002909173341,0.00253293406
10302,2025-03-13,DL,ATL,BDL,11,4,13.3,111.6,16.1,Clear,-6.0,-8.0,0,0.002909173341,0.00253293406
10303,2025-03-13,DL,ATL,DCA,11,4,13.3,111.6,16.1,Clear,-2.0,-5.0,0,0.002909173341,0.00253293406
10304,2025-03-13,WN,ATL,RIC,11,4,13.3,111.6,16.1,Clear,-3.0,-6.0,0,0.002909173341,0.002384997386
10305,2025-03-13,DL,ATL,MDW,11,4,13.3,111.6,16.1,Clear,-10.0,-31.0,0,0.002909173341,0.00253293406
10306,2025-03-13,DL,ATL,DEN,11,4,13.3,111.6,16.1,Clear,-5.0,-13.0,0,0.002909173341,0.00253293406
10307,2025-03-13,DL,ATL,SRQ,11,4,13.3,111.6,16.1,Clear,-1.0,-5.0,0,0.002909173341,0.00253293406
10308,2025-03-13,DL,ATL,CMH,11,4,13.3,111.6,16.1,Clear,-3.0,-10.0,0,0.002909173341,0.00253293406
10309,2025-03-13,DL,ATL,IAD,11,4,13.3,111.6,16.1,Clear,-7.0,-13.0,0,0.002909173341,0.00253293406
10310,2025-03-13,DL,ATL,MCI,11,4,13.3,111.6,16.1,Clear,-7.0,-15.0,0,0.002909173341,0.00253293406
10311,2025-03-13,DL,ATL,JAC,11,4,13.3,111.6,16.1,Clear,2.0,-4.0,0,0.002909173341,0.00253293406
10312,2025-03-13,DL,ATL,BOS,11,4,13.3,111.6,16.1,Clear,2.0,-3.0,0,0.002909173341,0.00253293406
10313,2025-03-13,UA,ATL,DEN,11,4,13.3,111.6,16.1,Clear,,,0,0.002909173341,0.002462907126
